Year,Day,Hour,Minute,points_in_IMF_avgs,Percent_interp.,CP/MV_Flag,Timeshift_sec,Phase_frnt_nrml_X,Phase_frnt_nrml_Y,Phase_frnt_nrml_Z,ScalarB_nT,Bx_nT_GSE_GSM,By_nT_GSE,Bz_nT_GSE,By_nT_GSM,Bz_nT_GSM,RMS_timeshift_sec,RMS_phase_front_normal,RMS_ScalarB_nT,RMS_Field vector_nT,points_in_plasma_avgs,Flow_speed_kms,Vx_Velocity_kms_GSE,Vy_Velocity_kms_GSE,Vz_Velocity_kms_GSE,Proton_Density_ncc,Temperature_K,X_sc_GSE_Re,Y_sc_GSE_Re,Z_sc_GSE_Re,X_target_GSE_Re,Y_target_GSE_Re,Z_target_GSE_Re,RMS_target_Re,DBOT1_sec,DBOT2_sec,Bz_Present,Datetime,Vx_Present,Proton_Density_Present,Abs_Vx_Velocity_kms_GSE,Month
2004,312,22,40,5,100,9.9,2484,0.87,0.44,-0.18,37.53,-17.01,32.78,-4.68,32.1,-8.13,36,0.03,0.79,3.43,5,678.5,-673.3,11.0,-80.8,19.77,612145.0,241.52,24.29,-16.01,9.42,-0.57,1.12,0.25,65,65,1,2004-11-07 22:40:00,1,1,673.3,11
2004,312,22,45,5,100,9.9,2409,0.89,0.37,-0.24,34.25,-11.24,31.79,-5.51,31.03,-8.85,18,0.03,1.08,1.86,5,711.1,-704.9,35.0,-85.8,26.83,535287.0,241.52,24.29,-16.01,8.46,-0.8,1.04,0.14,70,70,1,2004-11-07 22:45:00,1,1,704.9,11
2004,312,22,50,5,27,1.0,2423,0.9,0.33,-0.28,35.83,-13.23,32.98,-1.68,32.62,-5.17,15,0.02,0.76,3.31,5,706.8,-700.0,23.8,-93.9,24.8,575529.0,241.54,24.29,-16.01,9.04,-0.69,1.22,0.2,51,51,1,2004-11-07 22:50:00,1,1,700.0,11
2004,312,22,55,5,0,0.9,2359,0.92,0.36,-0.1,40.63,-14.4,35.83,-1.38,35.48,-5.17,41,0.11,1.21,8.58,4,689.2,-683.9,13.2,-83.0,25.43,430972.0,241.54,24.28,-16.01,9.16,-0.72,0.89,0.21,79,79,1,2004-11-07 22:55:00,1,1,683.9,11
2004,312,23,0,5,0,0.6,2405,0.91,0.39,0.02,42.42,-18.4,31.57,-19.42,29.32,-22.67,6,0.13,0.56,6.27,5,683.5,-681.8,39.3,-2.9,25.13,339144.0,241.54,24.28,-16.0,7.26,-0.73,-0.03,0.32,50,48,1,2004-11-07 23:00:00,1,1,681.8,11
2004,312,23,5,5,0,1.0,2414,0.86,0.46,0.21,43.88,-7.52,26.18,-33.24,22.48,-35.84,18,0.04,1.23,7.88,5,682.9,-682.1,30.5,3.7,23.73,219693.0,241.54,24.27,-16.0,5.8,-0.53,-0.03,0.06,50,50,1,2004-11-07 23:05:00,1,1,682.1,11
2004,312,23,10,4,0,0.4,2559,0.76,0.58,0.28,45.22,-0.91,21.19,-39.64,16.82,-41.68,40,0.05,0.25,2.17,3,690.6,-688.3,52.8,12.5,20.96,154873.0,241.54,24.27,-16.0,5.13,-0.62,-0.06,0.16,27,27,1,2004-11-07 23:10:00,1,1,688.3,11
2004,312,23,15,5,0,0.5,2556,0.78,0.56,0.27,43.97,9.54,5.67,-41.41,1.17,-41.77,23,0.02,0.26,6.81,3,709.2,-705.4,68.1,24.0,21.79,240762.0,241.54,24.27,-16.0,4.78,-0.65,-0.23,0.16,65,59,1,2004-11-07 23:15:00,1,1,705.4,11
2004,312,23,20,5,0,0.7,2642,0.76,0.59,0.28,49.47,18.75,-4.85,-45.17,-9.72,-44.38,23,0.03,1.6,4.41,5,667.8,-665.6,34.4,36.7,19.9,85446.0,241.54,24.27,-16.0,4.77,-0.45,-0.25,0.07,51,51,1,2004-11-07 23:20:00,1,1,665.6,11
2004,312,23,30,4,0,0.6,2759,0.68,0.68,0.25,51.07,24.32,-5.48,-44.23,-10.31,-43.36,18,0.01,0.28,2.87,5,663.7,-661.8,27.8,38.8,15.24,44931.0,241.54,24.26,-16.0,5.08,-0.4,-0.32,0.16,68,68,1,2004-11-07 23:30:00,1,1,661.8,11
2004,312,23,35,5,9,1.0,2659,0.77,0.53,0.31,50.27,20.97,-5.81,-45.27,-10.8,-44.34,51,0.1,0.22,0.92,5,659.6,-656.9,40.5,39.1,13.36,47042.0,241.54,24.26,-15.99,5.42,-0.61,-0.3,0.27,72,72,1,2004-11-07 23:35:00,1,1,656.9,11
2004,312,23,40,5,0,0.5,2460,0.87,0.3,0.38,49.34,22.88,-11.58,-41.97,-16.2,-40.41,31,0.03,0.47,3.71,5,652.2,-650.2,46.1,19.3,13.89,58345.0,241.54,24.25,-15.99,5.66,-0.66,-0.15,0.05,108,104,1,2004-11-07 23:40:00,1,1,650.2,11
2004,312,23,45,4,0,0.2,2528,0.85,0.38,0.36,48.44,22.84,-17.31,-39.02,-21.61,-36.81,42,0.06,0.05,1.15,4,648.6,-646.3,53.3,11.7,15.48,62988.0,241.55,24.25,-15.99,5.9,-0.77,-0.11,0.07,35,35,1,2004-11-07 23:45:00,1,1,646.3,11
2004,312,23,50,5,0,0.6,2614,0.82,0.48,0.3,48.18,24.12,-21.42,-35.55,-25.33,-32.87,18,0.02,0.21,3.74,4,650.1,-648.0,51.1,15.3,14.43,68346.0,241.56,24.24,-15.99,6.44,-0.79,-0.16,0.11,54,54,1,2004-11-07 23:50:00,1,1,648.0,11
2004,312,23,55,5,0,1.0,2669,0.8,0.55,0.22,47.24,25.88,-23.83,-31.51,-27.3,-28.55,31,0.05,0.3,0.74,4,646.3,-644.7,41.2,20.1,16.2,60088.0,241.56,24.24,-15.98,6.82,-0.75,-0.21,0.05,39,39,1,2004-11-07 23:55:00,1,1,644.7,11
2004,313,0,0,5,0,1.0,2774,0.75,0.65,0.11,46.86,26.48,-22.89,-31.1,-26.36,-28.22,59,0.06,0.14,1.37,2,648.2,-647.2,33.8,15.0,17.35,71423.0,241.56,24.24,-15.98,6.99,-0.75,-0.08,0.03,28,27,1,2004-11-08 00:00:00,1,1,647.2,11
2004,313,0,5,5,0,1.0,2974,0.67,0.74,-0.01,47.07,25.24,-24.91,-30.78,-28.37,-27.63,35,0.04,0.12,2.05,4,640.3,-639.0,37.9,-1.1,13.23,46395.0,241.56,24.24,-15.98,7.48,-0.83,0.0,0.18,35,35,1,2004-11-08 00:05:00,1,1,639.0,11
2004,313,0,10,5,0,1.0,2941,0.64,0.76,-0.04,46.8,23.26,-21.64,-34.25,-25.58,-31.42,10,0.01,0.19,2.26,5,642.4,-641.9,25.9,1.7,14.71,38642.0,241.56,24.23,-15.98,6.63,-0.57,-0.04,0.09,63,63,1,2004-11-08 00:10:00,1,1,641.9,11
2004,313,0,15,5,0,1.0,2895,0.72,0.67,0.05,46.18,20.89,-19.71,-35.95,-23.91,-33.3,69,0.13,0.04,2.72,5,620.6,-618.8,19.0,38.4,15.43,35999.0,241.56,24.23,-15.98,6.48,-0.51,-0.41,0.21,94,94,1,2004-11-08 00:15:00,1,1,618.8,11
2004,313,0,20,5,0,0.7,2716,0.82,0.54,0.17,45.88,18.09,-14.65,-39.13,-19.34,-37.03,32,0.02,0.33,4.66,5,621.0,-618.3,7.8,54.7,14.51,38474.0,241.56,24.22,-15.98,6.09,-0.41,-0.52,0.13,79,79,1,2004-11-08 00:20:00,1,1,618.3,11
2004,313,0,25,5,0,0.6,2702,0.84,0.5,0.18,45.71,12.9,-6.71,-40.46,-11.69,-39.31,21,0.03,0.3,13.4,4,651.4,-643.3,52.0,57.8,11.24,37308.0,241.56,24.22,-15.98,6.01,-0.59,-0.61,0.26,62,62,1,2004-11-08 00:25:00,1,1,643.3,11
2004,313,0,30,5,0,0.6,2739,0.83,0.53,0.15,46.04,17.3,-16.47,-38.28,-21.17,-35.9,17,0.03,0.08,8.58,5,632.6,-623.6,8.3,103.0,16.15,31922.0,241.56,24.22,-15.97,5.92,-0.41,-0.92,0.13,46,46,1,2004-11-08 00:30:00,1,1,623.6,11
2004,313,1,5,5,8,1.0,3010,0.71,0.6,0.12,45.95,21.95,-15.76,-36.82,-20.81,-34.22,202,0.22,0.28,3.54,5,594.9,-591.5,24.5,56.0,15.38,27627.0,241.57,24.19,-15.96,6.55,-0.63,-0.54,0.23,168,168,1,2004-11-08 01:05:00,1,1,591.5,11
2004,313,1,10,5,44,1.0,2657,0.78,0.29,0.22,46.34,15.96,-13.78,-41.22,-19.57,-38.81,129,0.16,0.08,1.01,5,624.2,-622.8,38.9,15.2,11.36,30568.0,241.57,24.18,-15.96,6.23,-0.68,-0.15,0.26,57,3,1,2004-11-08 01:10:00,1,1,622.8,11
2004,313,1,15,5,54,1.0,2950,0.69,0.56,0.09,46.33,15.53,-14.03,-41.27,-19.93,-38.77,155,0.15,0.13,0.48,5,630.2,-629.1,34.4,12.3,11.58,27484.0,241.57,24.18,-15.95,6.38,-0.69,-0.1,0.32,-11,-113,1,2004-11-08 01:15:00,1,1,629.1,11
2004,313,1,20,5,80,1.0,2532,0.9,0.31,0.19,45.82,14.96,-17.99,-39.01,-23.61,-35.88,28,0.08,0.22,3.55,5,630.1,-628.6,40.9,1.7,12.79,36572.0,241.57,24.17,-15.95,6.38,-0.7,-0.04,0.2,150,139,1,2004-11-08 01:20:00,1,1,628.6,11
2004,313,1,25,5,0,1.0,2570,0.91,0.38,0.14,45.76,11.91,-14.5,-41.58,-20.65,-38.89,14,0.03,0.36,3.4,5,639.3,-637.2,41.3,24.0,12.32,27681.0,241.57,24.17,-15.95,6.46,-0.76,-0.24,0.23,63,63,1,2004-11-08 01:25:00,1,1,637.2,11
2004,313,4,0,5,100,9.9,2262,0.89,-0.13,-0.22,43.0,-5.31,18.27,-38.52,7.46,-41.97,9,0.03,0.23,1.25,5,651.1,-648.2,60.0,11.7,11.29,91195.0,241.62,24.05,-15.89,6.33,-0.88,-0.11,0.04,65,65,1,2004-11-08 04:00:00,1,1,648.2,11
2004,313,4,5,5,100,9.9,2198,0.84,-0.2,-0.25,43.23,-3.97,18.18,-38.97,7.07,-42.41,30,0.03,0.32,1.43,5,655.8,-653.1,57.8,12.6,11.44,100889.0,241.62,24.05,-15.89,6.19,-0.82,-0.12,0.08,79,79,1,2004-11-08 04:05:00,1,1,653.1,11
2004,313,4,10,5,100,9.9,2110,0.77,-0.28,-0.28,43.58,-2.88,19.01,-39.05,7.67,-42.75,28,0.03,0.08,1.52,5,666.7,-664.2,55.0,16.1,11.08,95843.0,241.62,24.04,-15.89,6.23,-0.8,-0.15,0.04,70,70,1,2004-11-08 04:10:00,1,1,664.2,11
2004,313,4,25,5,100,9.9,1948,0.61,-0.51,-0.37,42.7,-1.55,20.07,-37.64,8.52,-41.79,12,0.03,0.16,0.65,5,664.7,-662.8,50.0,5.4,11.02,232952.0,241.63,24.03,-15.88,6.44,-0.78,-0.05,0.04,63,63,1,2004-11-08 04:25:00,1,1,662.8,11
2004,313,4,30,5,100,9.9,1919,0.56,-0.59,-0.4,42.91,-2.79,21.61,-36.9,10.03,-41.57,20,0.03,0.35,1.95,5,644.0,-641.6,53.7,5.9,11.16,198162.0,241.63,24.03,-15.88,6.67,-0.86,-0.08,0.13,67,67,1,2004-11-08 04:30:00,1,1,641.6,11
2004,313,4,35,5,100,9.9,1785,0.49,-0.68,-0.43,43.32,-0.55,22.16,-37.2,10.29,-42.06,72,0.04,0.45,0.99,5,623.9,-620.9,50.5,32.8,11.67,153309.0,241.63,24.02,-15.88,6.75,-0.89,-0.37,0.08,100,100,1,2004-11-08 04:35:00,1,1,620.9,11
2004,313,10,40,5,100,9.9,1897,0.85,-0.39,0.09,16.95,7.62,14.95,-2.31,12.22,-8.92,15,0.08,0.04,0.38,5,681.9,-681.7,3.9,17.9,0.77,12983.0,241.73,23.75,-15.74,21.68,-1.07,-0.56,0.6,66,66,1,2004-11-08 10:40:00,1,1,681.7,11
2004,313,10,45,5,30,1.0,1927,0.87,-0.39,0.29,16.8,7.34,15.03,-1.5,12.67,-8.22,14,0.03,0.04,0.28,4,666.4,-666.3,-3.2,9.9,0.78,31223.0,241.73,23.74,-15.74,21.95,-0.87,-0.27,0.26,52,52,1,2004-11-08 10:45:00,1,1,666.3,11
2004,313,10,50,5,0,1.0,1939,0.89,-0.41,0.2,16.62,6.93,15.05,-1.31,12.77,-8.06,9,0.08,0.09,0.31,5,663.8,-663.6,1.5,14.7,0.82,13900.0,241.73,23.74,-15.74,21.41,-1.02,-0.46,0.56,65,65,1,2004-11-08 10:50:00,1,1,663.6,11
2004,313,10,55,5,0,1.0,1955,0.9,-0.43,-0.05,16.4,6.96,14.84,-0.68,12.88,-7.4,7,0.05,0.06,0.21,5,666.1,-665.9,2.0,15.5,0.79,14308.0,241.74,23.74,-15.74,21.36,-1.01,-0.55,0.59,55,55,1,2004-11-08 10:55:00,1,1,665.9,11
2004,313,11,0,5,0,1.0,1954,0.88,-0.42,-0.23,16.12,6.89,14.57,0.23,13.07,-6.45,9,0.02,0.09,0.25,5,671.3,-670.6,-3.7,30.4,0.78,17443.0,241.74,23.73,-15.74,21.44,-0.86,-0.97,0.4,58,58,1,2004-11-08 11:00:00,1,1,670.6,11
2004,313,11,5,5,0,1.0,1965,0.86,-0.41,-0.29,15.99,7.02,14.35,0.57,13.03,-6.04,16,0.07,0.05,0.13,5,672.7,-672.3,-3.1,21.1,0.72,16541.0,241.74,23.73,-15.73,22.13,-0.87,-0.64,0.49,52,52,1,2004-11-08 11:05:00,1,1,672.3,11
2004,313,11,10,5,0,1.0,2047,0.74,-0.34,-0.58,15.86,7.12,14.15,0.69,12.91,-5.83,19,0.08,0.05,0.2,5,670.8,-670.7,-4.8,6.8,0.71,13674.0,241.74,23.73,-15.73,22.05,-0.82,-0.2,0.23,45,45,1,2004-11-08 11:10:00,1,1,670.7,11
2004,313,11,15,5,0,1.0,2048,0.73,-0.33,-0.59,15.58,7.0,13.86,1.12,12.85,-5.3,13,0.06,0.09,0.41,5,674.1,-674.1,-6.4,8.2,0.77,19705.0,241.74,23.72,-15.73,20.81,-0.72,-0.26,0.31,67,67,1,2004-11-08 11:15:00,1,1,674.1,11
2004,313,11,20,5,0,1.0,2028,0.81,-0.38,-0.45,15.31,7.59,13.17,1.83,12.57,-4.34,9,0.02,0.08,0.23,5,675.0,-674.9,-8.0,4.5,0.77,21534.0,241.74,23.72,-15.73,20.25,-0.65,-0.1,0.28,57,57,1,2004-11-08 11:20:00,1,1,674.9,11
2004,314,2,5,5,15,0.7,2648,0.87,0.46,0.18,6.71,-1.67,4.71,-4.4,3.89,-5.14,12,0.03,0.21,0.73,5,592.7,-592.4,19.2,-5.8,1.01,41054.0,241.98,23.06,-15.4,15.23,-1.25,0.15,0.17,66,66,1,2004-11-09 02:05:00,1,1,592.4,11
2004,314,2,55,5,100,9.9,2737,0.85,0.13,-0.44,6.65,-2.49,5.61,-2.4,5.0,-3.51,52,0.02,0.19,0.48,5,566.7,-566.0,24.9,-10.5,1.06,32266.0,241.99,23.03,-15.38,15.72,-1.49,0.28,0.12,86,86,1,2004-11-09 02:55:00,1,1,566.0,11
2004,314,3,0,5,100,9.9,2718,0.86,0.08,-0.44,6.59,-2.79,5.28,-2.59,4.62,-3.64,38,0.01,0.09,0.65,3,569.8,-569.3,17.3,-14.2,1.03,26809.0,242.0,23.02,-15.38,15.79,-1.39,0.41,0.08,35,35,1,2004-11-09 03:00:00,1,1,569.3,11
2004,314,3,10,5,100,9.9,2728,0.87,-0.01,-0.45,6.31,-1.83,5.23,-2.88,4.48,-3.95,24,0.01,0.05,0.48,4,550.3,-549.4,27.9,-8.9,0.96,27295.0,242.0,23.02,-15.38,16.08,-1.67,0.26,0.13,53,53,1,2004-11-09 03:10:00,1,1,549.4,11
2004,314,3,15,5,100,9.9,2680,0.87,-0.07,-0.45,6.63,-1.21,5.54,-3.3,4.67,-4.45,15,0.01,0.17,0.37,5,556.2,-555.7,18.2,-13.5,1.06,23855.0,242.0,23.01,-15.37,15.58,-1.37,0.38,0.2,78,78,1,2004-11-09 03:15:00,1,1,555.7,11
2004,314,3,20,5,100,9.9,2681,0.88,-0.12,-0.45,6.76,-0.78,5.76,-3.39,4.85,-4.6,35,0.01,0.09,0.47,5,550.6,-550.0,19.7,-15.4,0.96,20741.0,242.0,23.01,-15.37,16.02,-1.42,0.5,0.15,48,48,1,2004-11-09 03:20:00,1,1,550.0,11
2004,314,3,25,5,68,0.0,2752,0.82,-0.1,-0.39,6.53,-1.23,4.76,-4.23,3.67,-5.21,13,0.27,0.14,0.49,5,544.1,-543.2,8.5,-28.9,0.89,23491.0,242.0,23.01,-15.37,16.18,-1.06,0.88,0.13,56,56,1,2004-11-09 03:25:00,1,1,543.2,11
2004,314,3,30,5,0,1.0,2814,0.6,0.61,0.5,6.8,-1.89,4.38,-4.79,3.14,-5.68,19,0.03,0.09,0.52,4,554.2,-553.5,8.3,-26.4,0.92,19291.0,242.0,23.0,-15.37,15.84,-1.09,0.75,0.14,43,43,1,2004-11-09 03:30:00,1,1,553.5,11
2004,314,6,50,5,100,9.9,2867,0.73,0.62,-0.02,5.5,-2.95,3.85,-2.39,2.62,-3.7,24,0.02,0.15,0.69,5,596.3,-595.8,20.5,-10.1,1.04,58744.0,242.04,22.85,-15.29,15.22,-1.35,0.24,0.13,44,44,1,2004-11-09 06:50:00,1,1,595.8,11
2004,314,17,40,5,3,0.7,2121,0.75,0.36,0.54,4.87,2.11,-0.8,-2.96,-1.45,-2.7,35,0.07,0.44,2.14,5,663.5,-661.0,-14.2,-55.7,11.38,319758.0,242.21,22.35,-15.04,9.97,-0.23,0.85,0.14,61,61,1,2004-11-09 17:40:00,1,1,661.0,11
2004,314,17,45,5,0,0.6,2123,0.82,0.28,0.49,4.45,0.18,3.19,-2.41,2.57,-3.06,19,0.07,0.28,1.25,5,660.5,-657.3,-16.0,-62.1,11.13,326965.0,242.21,22.35,-15.04,10.08,-0.19,0.98,0.09,65,65,1,2004-11-09 17:45:00,1,1,657.3,11
2004,314,18,15,5,0,0.9,2911,0.6,0.43,-0.67,6.79,-3.23,3.51,-1.73,3.09,-2.4,26,0.03,0.74,3.48,5,642.2,-638.9,-35.2,-54.6,11.27,282261.0,242.21,22.34,-15.03,10.28,0.05,0.86,0.1,47,47,1,2004-11-09 18:15:00,1,1,638.9,11
2004,314,18,40,5,0,0.6,3012,0.53,0.31,-0.78,5.73,-3.29,-2.45,-3.16,-2.99,-2.66,30,0.02,0.88,1.52,5,639.8,-638.3,-15.6,-40.5,11.67,279252.0,242.23,22.32,-15.03,10.06,-0.26,0.66,0.14,85,85,1,2004-11-09 18:40:00,1,1,638.3,11
2004,314,18,45,5,0,0.8,2987,0.53,0.3,-0.79,7.1,-4.47,-2.79,-4.29,-3.52,-3.71,10,0.01,0.28,1.0,5,635.2,-634.0,-10.3,-36.7,11.23,249973.0,242.23,22.32,-15.02,9.99,-0.28,0.54,0.06,63,63,1,2004-11-09 18:45:00,1,1,634.0,11
2004,314,18,50,5,0,0.6,3011,0.51,0.37,-0.78,7.06,-5.53,3.61,-2.26,3.15,-2.87,20,0.04,0.65,1.14,5,629.9,-627.8,-35.5,-36.8,11.44,216801.0,242.23,22.31,-15.02,10.24,0.1,0.6,0.04,50,50,1,2004-11-09 18:50:00,1,1,627.8,11
2004,314,18,55,5,49,0.6,2549,0.61,0.16,-0.5,10.88,-6.59,6.2,-1.45,5.84,-2.51,407,0.33,3.12,4.98,5,703.2,-696.9,-58.5,-63.8,18.37,487828.0,242.23,22.3,-15.01,9.4,0.34,0.77,0.41,233,233,1,2004-11-09 18:55:00,1,1,696.9,11
2004,314,19,0,5,60,0.8,2549,0.64,0.09,-0.39,11.62,-4.92,6.37,-1.84,5.96,-2.9,154,0.15,2.12,3.64,5,691.4,-685.8,-57.3,-54.6,18.35,357858.0,242.23,22.3,-15.02,9.49,0.29,0.73,0.91,14,-196,1,2004-11-09 19:00:00,1,1,685.8,11
2004,314,19,5,5,0,0.6,1884,0.97,0.09,0.2,17.33,0.95,12.33,-10.04,10.46,-11.98,5,0.03,0.88,5.79,5,781.0,-770.7,-116.9,-45.1,33.97,601471.0,242.23,22.29,-15.01,7.3,0.84,0.41,0.16,162,162,1,2004-11-09 19:05:00,1,1,770.7,11
2004,314,19,10,5,0,1.0,1890,0.97,0.1,0.24,19.92,2.68,0.05,-15.95,-2.61,-15.74,5,0.02,1.6,11.04,5,781.4,-772.8,-111.3,-29.2,35.99,617706.0,242.23,22.28,-15.01,6.71,0.68,0.28,0.14,60,60,1,2004-11-09 19:10:00,1,1,772.8,11
2004,314,19,15,5,0,0.8,1887,0.96,0.14,0.22,21.44,3.25,5.9,-13.21,3.67,-13.99,14,0.05,1.8,14.32,5,780.7,-774.7,-89.2,-31.8,30.73,617622.0,242.23,22.28,-15.0,7.17,0.56,0.29,0.31,59,59,1,2004-11-09 19:15:00,1,1,774.7,11
2004,314,19,20,5,0,0.8,1871,0.95,0.21,0.23,22.61,-2.58,19.65,-2.34,19.02,-5.46,8,0.03,2.54,10.01,5,782.9,-776.4,-90.7,-42.1,25.57,700381.0,242.24,22.28,-15.0,8.38,0.66,0.46,0.27,63,63,1,2004-11-09 19:20:00,1,1,776.4,11
2004,314,19,25,5,0,0.7,1866,0.96,0.21,0.16,29.98,-5.0,26.62,-9.0,24.88,-13.07,8,0.04,3.23,9.01,5,794.8,-790.4,-72.1,-26.3,20.06,659846.0,242.25,22.27,-15.0,8.18,0.4,0.26,0.18,63,63,1,2004-11-09 19:25:00,1,1,790.4,11
2004,314,19,30,5,0,0.9,1871,0.98,0.2,0.07,36.93,-3.3,29.69,-21.61,26.0,-25.93,4,0.03,0.24,1.6,5,808.0,-806.4,-47.3,-17.6,13.56,622306.0,242.25,22.27,-15.0,7.43,0.18,0.16,0.05,56,56,1,2004-11-09 19:30:00,1,1,806.4,11
2004,314,19,35,5,0,0.2,1887,0.99,0.11,-0.01,36.19,-2.94,24.61,-26.16,20.36,-29.59,5,0.05,0.76,3.2,5,802.9,-800.5,-59.3,-18.1,15.31,640101.0,242.25,22.26,-15.0,6.66,0.25,0.14,0.08,58,58,1,2004-11-09 19:35:00,1,1,800.5,11
2004,314,19,40,5,0,1.0,1893,0.98,0.18,0.08,31.97,-2.24,15.18,-27.91,10.86,-29.86,3,0.02,0.44,2.09,5,799.9,-797.4,-59.5,-22.7,21.16,631341.0,242.25,22.26,-14.99,6.04,0.22,0.18,0.07,57,57,1,2004-11-09 19:40:00,1,1,797.4,11
2004,314,19,45,5,0,0.7,1905,0.98,0.19,0.1,31.23,1.17,16.91,-25.4,13.02,-27.6,15,0.03,1.51,5.66,5,792.3,-789.5,-54.4,-36.3,19.59,646695.0,242.25,22.26,-14.99,6.43,0.2,0.32,0.17,63,63,1,2004-11-09 19:45:00,1,1,789.5,11
2004,314,19,50,5,0,0.4,1899,0.98,0.15,0.11,33.0,3.26,0.03,-30.59,-4.36,-30.29,8,0.02,1.16,10.86,4,795.4,-793.5,-35.7,-42.9,17.54,598764.0,242.25,22.25,-14.99,5.95,0.03,0.31,0.15,54,54,1,2004-11-09 19:50:00,1,1,793.5,11
2004,314,19,55,5,0,0.9,1898,0.98,0.17,0.1,30.35,3.72,0.29,-29.78,-3.91,-29.52,7,0.02,1.98,3.82,5,797.6,-796.2,-29.5,-36.8,20.71,575459.0,242.25,22.25,-14.99,5.83,0.0,0.27,0.11,60,60,1,2004-11-09 19:55:00,1,1,796.2,11
2004,314,20,0,5,0,0.7,1899,0.96,0.25,0.1,24.96,2.04,1.57,-24.48,-1.84,-24.46,19,0.02,2.17,3.69,5,800.4,-798.9,-38.7,-28.8,24.46,655846.0,242.25,22.25,-14.99,6.21,0.09,0.21,0.18,67,67,1,2004-11-09 20:00:00,1,1,798.9,11
2004,314,20,5,5,0,0.5,1880,0.96,0.26,0.11,21.46,-3.01,14.42,-13.78,12.41,-15.6,5,0.04,2.59,7.02,5,802.5,-799.6,-66.4,-15.6,25.79,699121.0,242.25,22.24,-14.98,7.26,0.34,0.14,0.21,58,58,1,2004-11-09 20:05:00,1,1,799.6,11
2004,314,20,10,5,0,0.7,1875,0.91,0.34,0.19,24.66,-0.82,15.35,-18.17,12.8,-20.06,9,0.1,1.71,5.33,5,804.8,-802.3,-61.7,-11.3,28.84,588224.0,242.25,22.24,-14.98,6.72,0.26,0.08,0.1,61,61,1,2004-11-09 20:10:00,1,1,802.3,11
2004,314,20,15,5,81,0.3,1877,0.94,0.24,0.12,23.04,1.46,7.62,-21.05,4.79,-21.87,6,0.08,3.47,5.65,5,807.9,-805.9,-41.0,-34.4,28.0,604362.0,242.25,22.23,-14.98,6.38,0.07,0.3,0.07,58,58,1,2004-11-09 20:15:00,1,1,805.9,11
2004,314,20,20,5,100,9.9,1938,0.82,0.32,-0.07,16.55,2.21,-3.11,-9.45,-4.3,-8.97,31,0.07,2.46,12.0,5,813.7,-811.5,-26.5,-52.7,29.22,606711.0,242.25,22.23,-14.98,7.39,-0.03,0.5,0.19,39,39,1,2004-11-09 20:20:00,1,1,811.5,11
2004,314,20,30,5,73,0.5,1855,0.73,-0.02,0.01,24.05,-2.93,-10.05,-13.75,-11.68,-12.4,66,0.17,1.88,4.59,5,807.0,-802.4,-14.5,-80.4,24.62,565562.0,242.26,22.22,-14.97,7.19,-0.06,0.68,0.81,117,106,1,2004-11-09 20:30:00,1,1,802.4,11
2004,314,20,35,5,33,1.0,1851,0.78,-0.12,0.04,27.55,-1.66,-15.92,-20.23,-18.27,-18.13,71,0.14,0.96,5.53,5,805.9,-802.8,-5.1,-66.4,22.17,536217.0,242.26,22.22,-14.97,6.72,-0.21,0.59,0.41,54,13,1,2004-11-09 20:35:00,1,1,802.8,11
2004,314,20,40,5,15,0.9,1795,0.8,-0.27,0.11,22.12,-5.19,-13.92,-7.5,-14.72,-5.77,149,0.26,3.06,8.85,5,809.6,-806.0,-11.5,-73.7,26.05,581377.0,242.26,22.21,-14.97,7.58,-0.16,0.66,0.6,105,54,1,2004-11-09 20:40:00,1,1,806.0,11
2004,315,1,40,5,0,0.8,1818,0.93,-0.15,0.33,33.97,4.6,-25.63,-21.39,-28.55,-17.32,8,0.02,0.47,3.8,5,763.9,-761.6,6.5,-57.7,11.15,92511.0,242.32,21.99,-14.85,7.75,-0.39,0.58,0.17,57,57,1,2004-11-10 01:40:00,1,1,761.6,11
2004,315,1,45,5,0,0.3,1829,0.94,-0.11,0.33,31.98,8.58,-10.62,-28.22,-14.81,-26.28,7,0.01,0.42,6.09,5,774.2,-772.2,35.3,-41.7,20.07,100125.0,242.32,21.98,-14.85,6.02,-0.51,0.31,0.06,57,57,1,2004-11-10 01:45:00,1,1,772.2,11
2004,315,1,50,5,0,0.5,1847,0.94,-0.09,0.33,31.97,7.79,-13.7,-25.67,-17.52,-23.22,18,0.02,0.42,9.77,5,770.1,-768.1,42.2,-35.8,19.57,93586.0,242.32,21.98,-14.85,6.46,-0.58,0.3,0.2,64,64,1,2004-11-10 01:50:00,1,1,768.1,11
2004,315,1,55,5,0,0.4,1794,0.92,-0.13,0.36,32.31,3.67,-26.52,-17.83,-29.02,-13.39,15,0.02,0.18,1.48,5,783.7,-783.1,12.1,-23.9,11.03,99531.0,242.32,21.98,-14.85,8.13,-0.43,0.24,0.15,68,68,1,2004-11-10 01:55:00,1,1,783.1,11
2004,315,2,0,5,30,1.0,1794,0.92,-0.16,0.36,32.24,2.05,-27.73,-16.24,-30.0,-11.53,15,0.02,0.1,1.14,5,785.3,-785.1,3.0,-17.9,11.32,114289.0,242.32,21.97,-14.85,8.27,-0.34,0.18,0.07,52,52,1,2004-11-10 02:00:00,1,1,785.1,11
